Phone Number,Group,Overall Status,T-Mobile,AT&T,3rd Party,Last Checked
"9252818142","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"9097290518","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"9518890109","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"9097075768","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"5625485325","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:00 PM"
"5617084968","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:39 PM"
"5628218424","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"9093652409","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"7604639627","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"9093652410","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"5617639239","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"9097520236","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"9093638102","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"7472473237","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9095479917","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"6615012042","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"9095060957","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:24 PM"
"9514125479","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"8186503873","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"6615012054","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"6612697411","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:10 PM"
"2137577638","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:04 PM"
"5622075119","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"6612697408","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"3234552910","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9513630571","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:45 PM"
"5623999692","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9513748036","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:47:35 PM"
"5623176393","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:00 PM"
"6615469076","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"9515021364","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"8058762082","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"6267210560","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:15 PM"
"9514773207","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:34 PM"
"6615469048","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"5627257422","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9097370786","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:15 PM"
"9097877348","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9093616858","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"5628218310","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"6266634179","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:10 PM"
"3106271580","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"7605298134","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"5625485393","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:00 PM"
"9515021347","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"3238530199","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"8184366797","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"8183805878","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"4245511052","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"7867584626","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"9498601352","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"2137577632","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:09 PM"
"9097076493","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"7143955780","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"3238530390","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9513393325","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:47:44 PM"
"9095504038","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:36 PM"
"9097076482","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:24 PM"
"6614712451","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"9095512287","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"9515958105","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"8184652408","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:36 PM"
"7605469398","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"8185824818","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"8184366783","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"7143955114","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"9095871929","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:15 PM"
"9548690181","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:47 PM"
"5628218411","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"5618785096","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"9515922438","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"7605298158","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9543930775","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:53 PM"
"3054472813","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"7606085033","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9097526744","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"9495280234","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"9513393374","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"3106837207","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"6615012051","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"7868291705","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"9099901359","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:15 PM"
"9097877378","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"7867451096","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"7604639692","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"5105181268","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"3106271507","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"9515823042","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"3239166012","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9097370615","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"7864109322","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"6502491831","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:11 PM"
"8183346532","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"8188581208","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"8184366810","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"7603348719","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"7144952081","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"7603348728","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"7604639661","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"9519006196","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"7864109317","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"7606085064","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"5622075071","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"3238530108","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"9097076472","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"6615012046","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"9162698173","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:24 PM"
"6265427651","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9097520230","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:47:24 PM"
"9097076548","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"6265427653","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9097076697","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:24 PM"
"7605762047","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:44 PM"
"6617598095","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:46:10 PM"
"5617639248","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"3106837230","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"7605091810","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"3054472960","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:18 PM"
"9097877415","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9513393386","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"9095504059","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"7605465309","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"9097076734","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"9514891843","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"8186381755","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:36 PM"
"5617086932","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:45:40 PM"
"3234163708","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"3054472610","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"3235589635","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"9518991438","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"7603348743","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"7148645910","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"9546860893","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:53 PM"
"6615012062","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"3103623291","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"6615228041","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"7606085037","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9513393388","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:47:44 PM"
"9097076657","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"6617598112","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"9515823038","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"7146830036","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"7144952910","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:23 PM"
"7605298093","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"5628218466","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"3056867010","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:08 PM"
"9543952440","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"3106271587","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:04 PM"
"6617598091","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:11 PM"
"8183805899","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"6614938482","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"3056867898","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:09 PM"
"7862041991","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"9097877311","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9515922081","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:47:35 PM"
"3238530428","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"5625928125","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"7604639659","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"8058762069","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"5612860235","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:39 PM"
"4244553609","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"6615249193","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"9096741251","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"8188581294","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"5617633405","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:39 PM"
"4156512199","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9097877329","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9519882032","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"9097877341","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"5628218392","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:39 PM"
"6267210576","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:46:10 PM"
"4245511041","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"5618785034","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"9546767152","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"6615012072","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"7867056223","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"9518890146","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:47 PM"
"5618785035","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"9515958233","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:34 PM"
"7605298148","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"7148645878","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"6615228048","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"3106837217","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:18 PM"
"7867451050","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"9093638105","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"8058762079","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"9099902035","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"7604639701","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"3056869151","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:09 PM"
"7867565935","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"7605762058","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"7867451093","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"9518991447","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"6615435625","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"3102941337","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:38:04 PM"
"5622680558","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"3239165192","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"7605465311","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:43 PM"
"5622680533","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"9498665011","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"7605099785","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9097877448","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9515958120","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"9514891818","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"9096741250","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"5102985796","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"7867451082","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:46:43 PM"
"6263851723","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:10 PM"
"7148645784","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9097076531","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:24 PM"
"9095512275","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"4156513092","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"6615435537","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"7604950930","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"6615228016","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"9518991435","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:34 PM"
"7146831456","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"3106271358","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"9097464707","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"6615228034","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"6269412606","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:10 PM"
"9543952717","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"5629667514","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9543720795","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:53 PM"
"5628218312","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"7867565946","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:44 PM"
"5612860254","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:04 PM"
"9514634223","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:45 PM"
"7143955985","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"5628329255","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"9543768767","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:54 PM"
"6268417635","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9097464709","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"5629667537","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:46:00 PM"
"6615228031","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:46:23 PM"
"8183805872","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"9515958229","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"6267210564","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:16 PM"
"5617634180","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"9546767109","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"8183346523","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"6502491530","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"5628218489","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"6615209276","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"6196739130","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"9097411502","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"9097877047","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9097524922","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"5628217833","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:50 PM"
"9099902042","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:03 PM"
"7605091812","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"9514773217","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:34 PM"
"8188581393","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"9548690197","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"3055294067","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:09 PM"
"3054472988","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:19 PM"
"2137611561","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:09 PM"
"5618785019","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:39 PM"
"6615435600","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"9513653259","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"7472473246","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"4245511086","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9549289118","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:47:53 PM"
"9513748105","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"8186964011","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"9097076692","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:46 PM"
"3239168076","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:04 PM"
"5618785009","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"3239165106","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9095504077","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:47 PM"
"7148645734","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"9515823008","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"6614938491","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"7862042077","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:43 PM"
"7605091843","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"9095512367","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:14 PM"
"9518883642","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:35 PM"
"7143955199","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:33 PM"
"6614036097","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:11 PM"
"9097464734","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:03 PM"
"7864109448","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"7867584647","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"7144952920","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"9097464739","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:36 PM"
"9518890116","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:34 PM"
"5623765069","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"6615228009","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"7604639648","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:32 PM"
"5618785086","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"5105181237","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:40 PM"
"3239176368","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"7604639647","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:32 PM"
"5628218306","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:15 PM"
"5629667544","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"7865402303","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:44 PM"
"6615249077","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:23 PM"
"9495280235","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"3235315339","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"5623626810","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:00 PM"
"3236723613","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:45:29 PM"
"6263851697","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:38:15 PM"
"7862042378","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:25 PM"
"9498665041","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:25 PM"
"3239168576","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9099901356","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"9513653261","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:47 PM"
"4245511079","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:29 PM"
"9513562254","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:44 PM"
"7144952078","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:22 PM"
"5625485181","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:46:00 PM"
"9549289020","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:53 PM"
"7867056239","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:54 PM"
"3239168627","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:28 PM"
"9094941602","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"9095060970","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:24 PM"
"3238530275","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"9095060959","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"5628218474","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:45:39 PM"
"6265427608","Yosi Nuri","Clean","false","false","false","10/3/2025, 4:46:10 PM"
"3055293644","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:05 PM"
"5625485189","Yosi Nuri","Spam","true","true","false","10/3/2025, 4:38:15 PM"
"9092452751","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:38:35 PM"
"9093616852","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:47:04 PM"
"6262104238","Yosi Nuri","Spam","false","true","false","10/3/2025, 4:46:11 PM"
